&Title&URL&ID
17&Portret Stefana Czarnieckiego (1599-1665), hetmana polnego koronnego&https://www.zbiory.mnk.pl/upload/multimedia/98/06/9806a2c28193dfbacc363e4743f4fbfa.jpg&176024612777
18&Hucuł&https://www.zbiory.mnk.pl/upload/multimedia/49/02/49021c9e6cc83f1287d9426fb6a87741.jpg&916330949116
19&Portret Konstantego Zawadzkiego&https://www.zbiory.mnk.pl/upload/multimedia/fd/b4/fdb4fc57e77a96e1d46bc38ff9cb5702.jpg&332783923743
20&Sytuacja się zmieniła&https://www.zbiory.mnk.pl/upload/multimedia/f4/c6/f4c605b65c5202b5cb4ffe1b0b89674c.jpg&88901228276
21&Portret Kajetana Sołtyka (1715-1788), biskupa krakowskiego&https://www.zbiory.mnk.pl/upload/multimedia/ec/a3/eca34e6ec8eda46adb56d9e3c94fbb2a.jpg&498895280409
22&Portret Augusta III Sasa (1696-1763), króla Polski&https://www.zbiory.mnk.pl/upload/multimedia/b1/33/b1339bca2381caea5976f859978e74db.jpg&138901634973
23&Portret generała Stanisława Potockiego&https://www.zbiory.mnk.pl/upload/multimedia/b9/bf/b9bf8596a04171fd4e58a39aef55fb8e.jpg&810713754789
24&Uczące się dzieci&https://www.zbiory.mnk.pl/upload/multimedia/b0/62/b062ed83430522a8d62e276454824ae0.jpg&761804646710
25&Krawiec&https://www.zbiory.mnk.pl/upload/multimedia/4b/f0/4bf0229a8184d6ea4ef45b66ca3886f7.jpg&698040110031
26&Scena z sułtanem&https://www.zbiory.mnk.pl/upload/multimedia/1e/d6/1ed670d8f142dcb8c4368f4aea0229ca.jpg&578143690124
27&Pejzaż Rabki&https://www.zbiory.mnk.pl/upload/multimedia/e0/63/e0638ecd00e1b9a880c2a313958f578b.jpg&725985711707
28&Portret kobiecy&https://www.zbiory.mnk.pl/upload/multimedia/b4/20/b4208fca148922445cc4148de02db99e.jpg&106500234328
29&Powrót lisowczyków&https://www.zbiory.mnk.pl/upload/multimedia/bc/9f/bc9ff862b27911afa05ded6d358ff3dc.jpg&829614878714
30&Portret Michała Tarnowskiego (1670-1712)&https://www.zbiory.mnk.pl/upload/multimedia/ce/ed/ceedc42407d9c8950cbfb81b65ba8e80.jpg&221339292101
31&Scena batalistyczna&https://www.zbiory.mnk.pl/upload/multimedia/d0/f7/d0f7af4564baf2760e7e04d986d22ca9.jpg&227342674506
32&Portret dzieci Kunegundy i Alberta Ignacego Siedliskich z Trzciańca: Leona, Rozalii, Adama i Heleny&https://www.zbiory.mnk.pl/upload/multimedia/2d/24/2d24035ac27ef70c1e5334f5640a927c.jpg&647953539872
33&Ucieczka&https://www.zbiory.mnk.pl/upload/multimedia/f9/56/f9569cd5b7c231841e36029026f3c26b.jpg&381105068642
34&Zawale&https://www.zbiory.mnk.pl/upload/multimedia/b8/a3/b8a300b5743a2956735fd33600b2c5f9.jpg&140496983210
35&Widok Krakowa&https://www.zbiory.mnk.pl/upload/multimedia/ee/ef/eeefbfe311401463a526edc1eddd6edf.jpg&144241007641
36&Księżyc i powój&https://www.zbiory.mnk.pl/upload/multimedia/eb/30/eb30895c633be30765a6cba0a2566f3f.jpg&125329206089
37&Pejzaż&https://www.zbiory.mnk.pl/upload/multimedia/77/29/77297a01317723fdcf50a944cae31b2f.jpg&348249436530
38&Portret kobiety&https://www.zbiory.mnk.pl/upload/multimedia/b6/01/b601030e14899668fde6a6840e2c3ac7.jpg&311550014104
39&Wilanów&https://www.zbiory.mnk.pl/upload/multimedia/36/f2/36f2af229897d170e0f2336a001f15bf.jpg&716533963684
40&Pejzaż z wiatrakiem&https://www.zbiory.mnk.pl/upload/multimedia/95/c2/95c2dff9e4715e8b2c7047e67dce8e5b.jpg&446640816330
41&Żaglówka&https://www.zbiory.mnk.pl/upload/multimedia/54/51/54519fafdc2ea492064fbdba2395fe95.jpg&796720792350
42&Św. Jan z Kęt nauczycielem św. Kazimierza królewicza&https://www.zbiory.mnk.pl/upload/multimedia/56/06/5606eb553f58c0c35f834462a2aef25c.jpg&331806553543
43&Przy łożu śmierci&https://www.zbiory.mnk.pl/upload/multimedia/47/01/47019ec2a7fa6da1a27fd59109eb617b.jpg&131436300007
44&Portret Augusta II Sasa (1670-1733), króla Polski&https://www.zbiory.mnk.pl/upload/multimedia/3b/cf/3bcfd7af54ba7b431e1ff8b057c0fd0b.jpg&733616217941
45&"Jan Kochanowski w Czarnolesie czytający przekład ""Psalmów"""&https://www.zbiory.mnk.pl/upload/multimedia/6b/c5/6bc5d548d02e809d46b373e6f40dee68.jpg&226813653578
46&Portret Kacpra Cieciszowskiego (1745-1831), biskupa kijowskiego&https://www.zbiory.mnk.pl/upload/multimedia/d6/05/d605af6449a1c2866b5753fcc7bf180c.jpg&388373557037
47&Krajobraz górski&https://www.zbiory.mnk.pl/upload/multimedia/90/37/9037365ff9e5bb57dff1000d30723fde.jpg&448701211249
48&Pejzaż zimowy&https://www.zbiory.mnk.pl/upload/multimedia/21/e2/21e282aefb2584011d6223eb5a4a4131.jpg&193528417585
49&Zosia o poranku&https://www.zbiory.mnk.pl/upload/multimedia/a1/6d/a16daac52007e63d1a97574c82c9ff1a.jpg&819847790771
50&Portret Dominika Tomasza Truskolaskiego&https://www.zbiory.mnk.pl/upload/multimedia/12/d9/12d98b692c601859f437bf257c48bf2f.jpg&576946650189
51&Królowa Jadwiga rozdająca chleb ubogim&https://www.zbiory.mnk.pl/upload/multimedia/0e/c3/0ec3540b2c312426efd6d3fbce56cae8.jpg&656676768421
52&Portret Izabeli z Flemingów Czartoryskiej (1746-1835)&https://www.zbiory.mnk.pl/upload/multimedia/3e/1c/3e1ca15ea015b8dda665166364d72c57.jpg&477725083957
53&Portret rzekomo Wacława Rzewuskiego (1706-1779), hetmana wielkiego koronnego&https://www.zbiory.mnk.pl/upload/multimedia/d9/a1/d9a17b28c762c9aebda23b67382418f0.jpg&667768218024
54&Młyn spod Złotego Potoku&https://www.zbiory.mnk.pl/upload/multimedia/60/d9/60d91ad40bb8395b45b70a4076ffd5d3.jpg&761897401938
55&Portret Marii Leszczyńskiej (1703-1768), królowej Francji, żony Ludwika XV&https://www.zbiory.mnk.pl/upload/multimedia/73/ad/73ad4c7c0baa990995c4aedd51a08994.jpg&241301646688
56&Portret dziewczynki&https://www.zbiory.mnk.pl/upload/multimedia/58/1e/581e4151f830cdd37ef847e55dd1d4e3.jpg&104677015395
57&Widok miasteczka ukraińskiego&https://www.zbiory.mnk.pl/upload/multimedia/4f/c8/4fc864004ac3eb81fb93e4065ba20924.jpg&235059029821
58&Portret Krasuskiej&https://www.zbiory.mnk.pl/upload/multimedia/3e/7d/3e7deabf99b4f26e462853106aaee2a1.jpg&407276311957
59&Dwa wielbłądy&https://www.zbiory.mnk.pl/upload/multimedia/73/bd/73bd70f3b1cd5a426ddc5ebd2cb810cc.jpg&156557716931
60&Matka Boska z Dzieciątkiem&https://www.zbiory.mnk.pl/upload/multimedia/41/f1/41f1d9fa37a0eb03bb3124eab4261b25.jpg&57847890803
61&Portret Stanisława Piotra Telefusa (zm. 1747), chorążego podolskiego&https://www.zbiory.mnk.pl/upload/multimedia/ca/68/ca681d69590792f2bb81c80ad12cbe1e.jpg&960092855724
62&Za Tyberiusza na Capri - szkic do obrazu&https://www.zbiory.mnk.pl/upload/multimedia/14/94/14940413427b5e472bd23815d7d20086.jpg&715603950317
63&Portret Kazimierza Stempowskiego&https://www.zbiory.mnk.pl/upload/multimedia/eb/c9/ebc9fe37a9f1aedfc7ba9ef1418ea386.jpg&650746774477
64&Głowa brodatego mężczyzny&https://www.zbiory.mnk.pl/upload/multimedia/04/54/04545443336ac2aa94c901b0ad990301.jpg&602058846150
65&Znachor&https://www.zbiory.mnk.pl/upload/multimedia/05/94/0594f846e858948e55aa6d7f6e6d63cc.jpg&205729933607
66&Fragment Rynku Krakowskiego z widokiem na ul. Mikołajską&https://www.zbiory.mnk.pl/upload/multimedia/10/33/1033ecfa04a28e1dda1b498747ba603c.jpg&202658871817
67&Studium drzewa z ogrodu Villa Aldobrandini we Frascati&https://www.zbiory.mnk.pl/upload/multimedia/6c/67/6c67422ef6def0b687bc1f19751ee9e5.jpg&705871491078
68&Autoportret&https://www.zbiory.mnk.pl/upload/multimedia/1a/09/1a09e93f2afe18c500dae434f6984483.jpg&772927596276
69&Portret Teresy Hausnerowej&https://www.zbiory.mnk.pl/upload/multimedia/1e/10/1e10a1d168264d66b8f71945ecd114b0.jpg&993034963656
70&Kwiaty czterech pór roku&https://www.zbiory.mnk.pl/upload/multimedia/ff/7f/ff7faee8677ff9af01fe62f7f4b9bb0a.jpg&23045832341
71&Widok rzeki Swisłocz&https://www.zbiory.mnk.pl/upload/multimedia/fe/7b/fe7ba0235469e6f214fa29e7d01b232e.jpg&955884112611
72&Cierniem koronowanie&https://www.zbiory.mnk.pl/upload/multimedia/9a/ec/9aec8b92dcc02af747590474f18267cd.jpg&306122509398
73&Pejzaż morski&https://www.zbiory.mnk.pl/upload/multimedia/3f/86/3f8624229f6a167b941e41f5c88afb86.jpg&200763696115
74&Kościół Mariacki w Krakowie&https://www.zbiory.mnk.pl/upload/multimedia/3d/7a/3d7addf9b5db86068a92a5b4caf69005.jpg&186529036864
75&Widok Czernej koło Krzeszowic&https://www.zbiory.mnk.pl/upload/multimedia/c0/92/c0924bd70c8e86d9b856681dcf5378a3.jpg&641580391642
76&Kurtyzana z towarzyszką przy parawanie&https://www.zbiory.mnk.pl/upload/multimedia/17/ae/17ae2e85ebe15c595d3816dbc78f0076.jpg&308074485099
77&Bogini Seiobo z małą służebną&https://www.zbiory.mnk.pl/upload/multimedia/40/5f/405fe24a4f05883b775be1e231c857ae.jpg&309533838751
78&Uliczka na wsi w poświacie księżyca&https://www.zbiory.mnk.pl/upload/multimedia/26/b2/26b25826aee47c764e32b2b1a2304d7f.jpg&420114769901
79&Biały kogut i kura&https://www.zbiory.mnk.pl/upload/multimedia/01/cd/01cd580f4541951a72bac4311270c246.jpg&823298744879
80&Hetman Stefan Czarniecki&https://www.zbiory.mnk.pl/upload/multimedia/bd/ff/bdff188998b094b850d3fe096e54df85.jpg&614930371797
81&"""Widok na Wawel"" według Jana Nepomucena Głowackiego"&https://www.zbiory.mnk.pl/upload/multimedia/48/ff/48ff41c737334f1f2b34df5016430136.jpg&916597269845
82&Portret malarza&https://www.zbiory.mnk.pl/upload/multimedia/22/df/22df05e8dfd7663ef239d12154b678be.jpg&621339961129
83&Krajobraz z krowami u wodopoju&https://www.zbiory.mnk.pl/upload/multimedia/26/67/26674962575da721fc51ffa3019c64d9.jpg&325339960819
84&Studium nóg kobiecych (Fryne) do obrazu „Fryne w Eleuzis”&https://www.zbiory.mnk.pl/upload/multimedia/2c/94/2c94c7cbf6f566713c63ccabba103926.jpg&149635570521
85&Portret Julii z Kwileckich Pugetowej z synem Jackiem&https://www.zbiory.mnk.pl/upload/multimedia/23/cf/23cf3bd3e30f9899045854f8452d2473.jpg&900037905005
86&Portret Izabeli z Lasockich Ogińskiej&https://www.zbiory.mnk.pl/upload/multimedia/35/6d/356dfecc920f4c2df84e10c03626750c.jpg&892193136998
87&Portret Zygmunta Sarneckiego&https://www.zbiory.mnk.pl/upload/multimedia/da/be/dabeeeef64c02ca524a8cff95ec714f9.jpg&676959598116
88&Popiersie młodzieńca - głowa krzyczącego młodzieńca&https://www.zbiory.mnk.pl/upload/multimedia/31/e4/31e4adb57235a2aa4871316658bf437b.jpg&867724176700
89&"Król Priam błagający Achillesa o wydanie ciała Hektora - ""Iliada"" 24; 469 n.)"&https://www.zbiory.mnk.pl/upload/multimedia/3c/61/3c6182e906427543167eaf9c20db8100.jpg&236772713381
90&Portret uśmiechniętej pani&https://www.zbiory.mnk.pl/upload/multimedia/6c/d5/6cd5637becef111f2fb61ffb1460c234.jpg&550771937056
91&Krokusy na tle śnieżnych gór&https://www.zbiory.mnk.pl/upload/multimedia/5d/26/5d260e22804010e93acafd8b44af7d2e.jpg&770259652619
92&Żródło&https://www.zbiory.mnk.pl/upload/multimedia/87/e4/87e4bb926b8eee4cf61a8b1b347b85da.jpg&592044681425
93&Obraz leśny IV&https://www.zbiory.mnk.pl/upload/multimedia/61/12/61122882c3017b2f87aac9cc50b5306e.jpg&961068630622
94&Portret Marii Józefy ( 1699-1757) żony Augusta III Sasa&https://www.zbiory.mnk.pl/upload/multimedia/d8/27/d827dc18338ef40c66d98fbe083bbd98.jpg&654068067947
95&Portret męski&https://www.zbiory.mnk.pl/upload/multimedia/85/10/8510ea67da7f138633fc78c7b92ef5a9.jpg&380117980694
96&Zachód słońca na morzu&https://www.zbiory.mnk.pl/upload/multimedia/37/33/373310ff107dacebf6d120920542e8f4.jpg&836642106997
97&Portret Konstancji z Czartoryskich Poniatowskiej&https://www.zbiory.mnk.pl/upload/multimedia/0a/52/0a522eb1d9f1d9ccf435b0911b79f2b5.jpg&790015622008
98&Portret mężczyzny&https://www.zbiory.mnk.pl/upload/multimedia/64/85/64853035bc98b0e4d9f3c19109b71b33.jpg&669533589641
99&Nie bój się mnie&https://www.zbiory.mnk.pl/upload/multimedia/41/01/410183f39c9ec1b365f7f460b288df7d.jpg&261242664943
100&Marina z zamkiem na skale&https://www.zbiory.mnk.pl/upload/multimedia/40/c7/40c7a687ec447ac167b0c59c08562e08.jpg&748985984860
101&Popiersie starca (Głowa żebraka)&https://www.zbiory.mnk.pl/upload/multimedia/c5/9b/c59b50e52cde3c7476c1e6630c2e6b2c.jpg&261351766759
102&Dziewica Orleańska&https://www.zbiory.mnk.pl/upload/multimedia/9c/95/9c95cd784c4e2f43e950bcf6654c789d.jpg&5819828399
103&Matka Boska Karmiąca&https://www.zbiory.mnk.pl/upload/multimedia/9c/77/9c77378b07e28fc31ff100713ab4a55a.jpg&124382695382
104&Alegoria pokoju - kobieta z gołębiem&https://www.zbiory.mnk.pl/upload/multimedia/12/5f/125f9b797e22665b2fa522366994fb8c.jpg&412793509938
105&Dziewczynka w plenerze&https://www.zbiory.mnk.pl/upload/multimedia/17/79/1779fc71917a91adbbcdf61ce77a1b32.jpg&971456623626
106&Bachus i Ariadna na Naksos&https://www.zbiory.mnk.pl/upload/multimedia/ec/69/ec694f00d227e31b55a2fa4fc982ff16.jpg&539831833114
107&Portret pani&https://www.zbiory.mnk.pl/upload/multimedia/9e/0f/9e0f37d4b5fd631c9918bc1e87c7a2cf.jpg&989949706715
108&Chłopak wiejski&https://www.zbiory.mnk.pl/upload/multimedia/c5/04/c50466cacd0323ed2c8dc6dc22b982ed.jpg&154367986737
109&Portret Edwarda Maurizio&https://www.zbiory.mnk.pl/upload/multimedia/05/02/050265212b14a16d29310fede25aae6f.jpg&411384089093
110&Portret Izabeli z Poniatowskich Branickiej&https://www.zbiory.mnk.pl/upload/multimedia/e7/a6/e7a6b02a1d26127d0f66e6a575b09c5c.jpg&899206711155
111&Portret Stanisława Augusta w stroju koronacyjnym&https://www.zbiory.mnk.pl/upload/multimedia/1c/79/1c794121518d66b42d1bf80c98ba1a0f.jpg&612986139432
112&Pejzaż ze snopkami&https://www.zbiory.mnk.pl/upload/multimedia/85/1f/851fac65efff772356991583d8ea3e22.jpg&880402689240
113&Dama z listem&https://www.zbiory.mnk.pl/upload/multimedia/51/80/518058a20240b82b03e32f06b74ee07b.jpg&708831120782
114&Portret Zdzisława Morawskiego&https://www.zbiory.mnk.pl/upload/multimedia/e2/78/e278433416298ab34f59251f3e48cbda.jpg&206819634310
115&Pęknięte lustro&https://www.zbiory.mnk.pl/upload/multimedia/34/21/3421a513f216f177094bbf343bf4c415.jpg&153425809809
116&Portret Michała Kleofasa Ogińskiego&https://www.zbiory.mnk.pl/upload/multimedia/24/83/24839be16a812bbde93a0aba6e32f534.jpg&223610021095
117&Portret Wiktora Kopffa&https://www.zbiory.mnk.pl/upload/multimedia/32/63/3263f7536b6e6a0f46678acf38dcc180.jpg&827460110496
118&Portret Marii Teresy Burbon-Sycylijskiej&https://www.zbiory.mnk.pl/upload/multimedia/32/66/3266b03fad8eec3c58264a6c6ed1c360.jpg&365354712227
119&Portret Teresy Poniatowskiej&https://www.zbiory.mnk.pl/upload/multimedia/a3/1e/a31ec937e57321bca51591d0c0b500c0.jpg&864628656644
120&Portret Ludwiki z Poniatowskich Zamoyskiej&https://www.zbiory.mnk.pl/upload/multimedia/71/fa/71fa6c8b8d55268401a27e71441866f1.jpg&45738098735
121&Jesienią&https://www.zbiory.mnk.pl/upload/multimedia/43/f5/43f510fe746eaf2d2a7a8193bb905a4a.jpg&130149989557
122&Ucztujące towarzystwo&https://www.zbiory.mnk.pl/upload/multimedia/06/e1/06e1a6104c06ee767c5798f36fa30d17.jpg&486613098195
123&Pożar w mieście - Pożar pałacu&https://www.zbiory.mnk.pl/upload/multimedia/b6/0a/b60ae1889388bb323105c325a279d55e.jpg&320037548942
124&Portret króla Jana III Sobieskiego&https://www.zbiory.mnk.pl/upload/multimedia/02/d4/02d491405e4c042a310f561bef48c133.jpg&443747939005
125&Krakowska Wenus z Willendorf III&https://www.zbiory.mnk.pl/upload/multimedia/ac/cf/accf096c80ad448ef541c0e24450a286.jpg&737627275482
126&Portret Teresy Walewskiej&https://www.zbiory.mnk.pl/upload/multimedia/97/0e/970e5e4081dde44bc12661192877d0c3.jpg&705062443620
127&Portret Stanisława Walewskiego h. Kolumna&https://www.zbiory.mnk.pl/upload/multimedia/88/fc/88fcb529ea29e7529b73332ec8648b7b.jpg&54652195318
128&Krajobraz z bykiem&https://www.zbiory.mnk.pl/upload/multimedia/06/eb/06ebb61fcc66567919257ed19e452732.jpg&76702747875
129&Madonna z Dzieciątkiem&https://www.zbiory.mnk.pl/upload/multimedia/b8/2a/b82a7916da2bd4612c6ee97fe0fa0dbb.jpg&583370530573
130&Portret Zuzanny Colonna-Walewskiej&https://www.zbiory.mnk.pl/upload/multimedia/6b/24/6b24021a1229ade8e8b48d237a1fe178.jpg&67518101605
131&Portret Eleonory Walewskiej z Budziszewskich&https://www.zbiory.mnk.pl/upload/multimedia/85/87/858773f1f5d7918f7a07eb0c4ae64e82.jpg&18455761519
132&Natchnienie malarza&https://www.zbiory.mnk.pl/upload/multimedia/85/98/859884329736976ca947d076554e8979.jpg&653437452196
133&Martwa natura&https://www.zbiory.mnk.pl/upload/multimedia/92/cc/92cc45d440264ba1a738c1db4ac0e38e.jpg&785915286512
134&Portret senatorowej Chądzyńskiej&https://www.zbiory.mnk.pl/upload/multimedia/ed/d7/edd72486a89acad1cbf5162ae1dec8ef.jpg&82053336866
135&Rabusie&https://www.zbiory.mnk.pl/upload/multimedia/e2/0e/e20ea4b2e0887bc7a37a0ce615f477e2.jpg&570269910183
136&Staruszka czuwająca przy zwłokach II&https://www.zbiory.mnk.pl/upload/multimedia/50/a4/50a4cdf366d2f3ab4710979b3af16713.jpg&104767547307
137&Święty Sebastian&https://www.zbiory.mnk.pl/upload/multimedia/97/11/97110f1609443f06e9c17888f58e9050.jpg&913470041562
138&Dworek Kościuszków w Mereczowszczyźnie&https://www.zbiory.mnk.pl/upload/multimedia/80/15/8015ba71d545286223c96aa224d88a81.jpg&327989533381
139&Portret Antoniny Schmidtowej&https://www.zbiory.mnk.pl/upload/multimedia/a2/b8/a2b8564b138eb71fbe271daa3fad1462.jpg&864008675106
140&Portret prymasa Michała Jerzego Poniatowskiego&https://www.zbiory.mnk.pl/upload/multimedia/d3/f4/d3f473d2196bf888c65ea7d0f3988469.jpg&909901912438
141&Madonna i dzieci&https://www.zbiory.mnk.pl/upload/multimedia/ca/4e/ca4e1215c21a62d638ce87ea0d63113d.jpg&233596811540
142&Chrystus,cudzołożnica i faryzeusze&https://www.zbiory.mnk.pl/upload/multimedia/60/80/60804cbb055caed7723cd2679201ce68.jpg&51480414840
143&Krowy na pastwisku&https://www.zbiory.mnk.pl/upload/multimedia/67/08/6708515e5d2caaa0c471cdb11fd3ea19.jpg&620962887540
144&Kaczki nad moczarami&https://www.zbiory.mnk.pl/upload/multimedia/31/de/31def2ef87c1f555e7fab6e10fab7d92.jpg&303495786803
145&Pijący mężczyzna i palący starzec&https://www.zbiory.mnk.pl/upload/multimedia/3f/f7/3ff7fc9b8ff1daf8a8446897324f440b.jpg&648970355282
146&Krajobraz z wołami ( Woły u wodopoju)&https://www.zbiory.mnk.pl/upload/multimedia/3a/2f/3a2f25d57eea42bb8cdb6a57d2030aae.jpg&472302286733
147&Portret króla Stanisława Augusta Poniatowskiego&https://www.zbiory.mnk.pl/upload/multimedia/45/83/458305f455db36b3e9008e9a9d6c11ad.jpg&76342808613
148&Pejzaż z odpoczynkiem w czasie ucieczki do Egiptu&https://www.zbiory.mnk.pl/upload/multimedia/ea/04/ea045da640b3cbb4541b809df356253f.jpg&207180550713
149&Wnętrze rzezalni (Rozpłatany wół)&https://www.zbiory.mnk.pl/upload/multimedia/3a/0a/3a0ab13989dc4de9c750b80edcc328f5.jpg&424670823635
150&Brzozy na tle gór i drogi&https://www.zbiory.mnk.pl/upload/multimedia/4a/d8/4ad8912256564be902dab92a45fde5c3.jpg&320372085025
151&Kobieta zarzynająca kury&https://www.zbiory.mnk.pl/upload/multimedia/2b/b7/2bb7cbd2cf7d9a027a1abb08e6cc0bbe.jpg&856335518529
152&Na ślizgawce&https://www.zbiory.mnk.pl/upload/multimedia/dd/b8/ddb8d43fdbeb8024169ddc982a25fb6a.jpg&38947868770
153&Pustelnik na tle lesistego krajobrazu&https://www.zbiory.mnk.pl/upload/multimedia/ec/c0/ecc0fe4f66881344d4f9749dec68522b.jpg&102088921351
154&Portret inkwizytora&https://www.zbiory.mnk.pl/upload/multimedia/71/36/71367080d306ed898f1653dfcda8ca49.jpg&641409303008
155&Łodzie na morzu&https://www.zbiory.mnk.pl/upload/multimedia/f8/07/f8079d23e4e9724f81ec68b46bd29a35.jpg&966476294028
156&Dziewczyna w kuchni&https://www.zbiory.mnk.pl/upload/multimedia/b4/00/b400520a055d83d254b986621287cae4.jpg&462097184948
157&Portret Augusta i Jana Sacharków&https://www.zbiory.mnk.pl/upload/multimedia/cb/95/cb9578baa7e9c0155ead0246b4ef39b3.jpg&73171219585
158&Matka Boska Bolesna i św. Jan Ewangelista ze sceny Ukrzyżowania. Skrzydło retabulum ołtarzowego [?]...&https://www.zbiory.mnk.pl/upload/multimedia/68/ff/68ff7bb9079c7b593a697649b9a1a255.jpg&251209436504
159&Martwa natura z owocami i homarem&https://www.zbiory.mnk.pl/upload/multimedia/ff/0c/ff0cefb5a7143822a3ea9694290a27c7.jpg&730839327715
160&Portret Cetnera&https://www.zbiory.mnk.pl/upload/multimedia/6c/3c/6c3c63130f84645638bb40a5186176f5.jpg&113630981643
161&Portret ks. Jana Szafrańskiego&https://www.zbiory.mnk.pl/upload/multimedia/0d/08/0d088974a5e78851863905a634968866.jpg&342607768037
162&Mostek&https://www.zbiory.mnk.pl/upload/multimedia/db/f6/dbf675eebf02b86cbb17856c4ec6ce14.jpg&699925083701
163&Portret Marie de Rabutin-Chantal, markizy de Sévigné (1626 -1696 )&https://www.zbiory.mnk.pl/upload/multimedia/57/5b/575ba8e4cffc03d73a1f94c949d94d35.jpg&974522342175
164&Martwa natura (Kura i mosiężne oraz miedziane naczynia)&https://www.zbiory.mnk.pl/upload/multimedia/a3/76/a376ac8719ce7deb03a48e4edb964271.jpg&997855752927
165&Studium głowy konia&https://www.zbiory.mnk.pl/upload/multimedia/d2/34/d2340298de4e685a10be123a254966e6.jpg&849436246050
166&Martwa natura ( Martwa natura myśliwska )&https://www.zbiory.mnk.pl/upload/multimedia/25/e6/25e695c53c541ec3273f9607b70be5b2.jpg&557220527130
167&Portret starca&https://www.zbiory.mnk.pl/upload/multimedia/e6/ab/e6abacd3744902bbcffe52ff5ea05ccb.jpg&512371483300
168&Staruszka czuwająca przy zwłokach I&https://www.zbiory.mnk.pl/upload/multimedia/6b/fe/6bfe8f8c75a41789c1230f6d9000fa97.jpg&320828890755
169&Walka psów z niedźwiedziami&https://www.zbiory.mnk.pl/upload/multimedia/ba/11/ba11ff0c77fc85baaa1bd32e0e6dea13.jpg&770661780055
170&Portret Michała Wandalina Mniszcha&https://www.zbiory.mnk.pl/upload/multimedia/fa/0f/fa0f7c44f4c7b2572908fed5fda6dc56.jpg&845269367852
171&Napad rozbójników na moście&https://www.zbiory.mnk.pl/upload/multimedia/e8/14/e81497a6eae9626564375a292137701f.jpg&952117349404
172&Kwiaty ( Bukiet kwiatów )&https://www.zbiory.mnk.pl/upload/multimedia/86/0c/860ca660da9debcd0b6b3ee6bcec69bb.jpg&338040929825
173&Krajobraz z basztą nad jeziorem&https://www.zbiory.mnk.pl/upload/multimedia/75/9d/759d53456072436f6687d1150c84d305.jpg&376147173521
174&Sobieski pod Wiedniem&https://www.zbiory.mnk.pl/upload/multimedia/11/b4/11b488f4336c5817c1bf1dc9d7739e8d.jpg&651179899350
175&Wstąpienie Marii do świątyni - kwatera ołtarza z Marienfeld&https://www.zbiory.mnk.pl/upload/multimedia/8d/83/8d8346b1b1dbe9adecd5888db62186c3.jpg&896304635360
